Zm00001eb000010	2658
Zm00001eb000020	87
Zm00001eb000030	5
Zm00001eb000040	0
Zm00001eb000050	10
Zm00001eb000060	1321
Zm00001eb000070	1
Zm00001eb000080	1849
Zm00001eb000090	0
Zm00001eb000100	0
Zm00001eb000110	0
Zm00001eb000120	6
Zm00001eb000130	0
Zm00001eb000140	0
Zm00001eb000150	24
Zm00001eb000160	141
Zm00001eb000170	2903
Zm00001eb000180	64
Zm00001eb000190	2691
Zm00001eb000200	0
Zm00001eb000210	1497
Zm00001eb000220	2302
Zm00001eb000230	1537
Zm00001eb000240	4252
Zm00001eb000250	9
Zm00001eb000260	0
Zm00001eb000270	2037
Zm00001eb000280	158
Zm00001eb000290	0
Zm00001eb000300	387
Zm00001eb000310	915
Zm00001eb000320	1647
Zm00001eb000330	327
Zm00001eb000340	3632
Zm00001eb000350	0
Zm00001eb000360	0
Zm00001eb000370	0
Zm00001eb000380	0
Zm00001eb000390	0
Zm00001eb000400	0
Zm00001eb000410	0
Zm00001eb000420	1119
Zm00001eb000430	0
Zm00001eb000440	0
Zm00001eb000450	10
Zm00001eb000460	21
Zm00001eb000470	1470
Zm00001eb000480	16630
Zm00001eb000490	75
Zm00001eb000500	271
Zm00001eb000510	6763
Zm00001eb000520	4089
Zm00001eb000530	0
Zm00001eb000540	0
Zm00001eb000550	1029
Zm00001eb000560	0
Zm00001eb000570	85
Zm00001eb000580	0
Zm00001eb000590	2175
Zm00001eb000600	0
Zm00001eb000610	0
Zm00001eb000620	15173
Zm00001eb000630	0
Zm00001eb000640	291
Zm00001eb000650	90
Zm00001eb000660	0
Zm00001eb000670	1298
Zm00001eb000680	28
Zm00001eb000690	959
Zm00001eb000700	1922
Zm00001eb000710	414
Zm00001eb000720	181
Zm00001eb000730	0
Zm00001eb000740	4787
Zm00001eb000750	3205
Zm00001eb000760	1118
Zm00001eb000770	4472
Zm00001eb000780	2210
Zm00001eb000790	353
Zm00001eb000800	2573
Zm00001eb000810	0
Zm00001eb000820	837
Zm00001eb000830	4
Zm00001eb000840	20
Zm00001eb000850	7132
Zm00001eb000860	2018
Zm00001eb000870	3540
Zm00001eb000880	26
Zm00001eb000890	1
Zm00001eb000900	36
Zm00001eb000910	539
Zm00001eb000920	3159
Zm00001eb000930	587
Zm00001eb000940	20
Zm00001eb000950	2522
Zm00001eb000960	241
Zm00001eb000970	333
Zm00001eb000980	1349
Zm00001eb000990	50
Zm00001eb001000	2908
Zm00001eb001010	292
Zm00001eb001020	1655
Zm00001eb001030	1
Zm00001eb001040	2385
Zm00001eb001050	445
Zm00001eb001060	63
Zm00001eb001070	2544
Zm00001eb001080	57
Zm00001eb001090	0
Zm00001eb001100	0
Zm00001eb001110	2155
Zm00001eb001120	3264
Zm00001eb001130	2244
Zm00001eb001140	1269
Zm00001eb001150	653
Zm00001eb001160	8
Zm00001eb001170	5545
Zm00001eb001180	4664
Zm00001eb001190	34
Zm00001eb001200	3698
Zm00001eb001210	0
Zm00001eb001220	25
Zm00001eb001230	0
Zm00001eb001240	1968
Zm00001eb001250	0
Zm00001eb001260	484
Zm00001eb001270	1272
Zm00001eb001280	14
Zm00001eb001290	1578
Zm00001eb001300	0
Zm00001eb001310	0
Zm00001eb001320	0
Zm00001eb001330	2
Zm00001eb001340	174
Zm00001eb001350	508
Zm00001eb001360	863
Zm00001eb001370	10
Zm00001eb001380	8
Zm00001eb001390	339
Zm00001eb001400	4661
Zm00001eb001410	0
Zm00001eb001420	0
Zm00001eb001430	4757
Zm00001eb001440	180
Zm00001eb001450	0
Zm00001eb001460	273
Zm00001eb001470	452
Zm00001eb001480	0
Zm00001eb001490	1684
Zm00001eb001500	57
Zm00001eb001510	20
Zm00001eb001520	198
Zm00001eb001530	612
Zm00001eb001540	0
Zm00001eb001550	0
Zm00001eb001560	194
Zm00001eb001570	4710
Zm00001eb001580	0
Zm00001eb001590	1511
Zm00001eb001600	682
Zm00001eb001610	0
Zm00001eb001620	0
Zm00001eb001630	0
Zm00001eb001640	4522
Zm00001eb001650	3013
Zm00001eb001660	0
Zm00001eb001670	1780
Zm00001eb001680	4128
Zm00001eb001690	0
Zm00001eb001700	475
Zm00001eb001710	1112
Zm00001eb001720	93
Zm00001eb001730	0
Zm00001eb001740	28
Zm00001eb001750	12
