Zm00001eb000010	2028
Zm00001eb000020	50
Zm00001eb000030	0
Zm00001eb000040	0
Zm00001eb000050	0
Zm00001eb000060	1222
Zm00001eb000070	0
Zm00001eb000080	1847
Zm00001eb000090	1
Zm00001eb000100	0
Zm00001eb000110	0
Zm00001eb000120	4
Zm00001eb000130	0
Zm00001eb000140	0
Zm00001eb000150	16
Zm00001eb000160	2086
Zm00001eb000170	2002
Zm00001eb000180	23
Zm00001eb000190	1858
Zm00001eb000200	0
Zm00001eb000210	1586
Zm00001eb000220	1922
Zm00001eb000230	1351
Zm00001eb000240	1923
Zm00001eb000250	11
Zm00001eb000260	0
Zm00001eb000270	1031
Zm00001eb000280	99
Zm00001eb000290	3
Zm00001eb000300	201
Zm00001eb000310	375
Zm00001eb000320	1326
Zm00001eb000330	223
Zm00001eb000340	2640
Zm00001eb000350	0
Zm00001eb000360	0
Zm00001eb000370	0
Zm00001eb000380	0
Zm00001eb000390	0
Zm00001eb000400	0
Zm00001eb000410	0
Zm00001eb000420	829
Zm00001eb000430	0
Zm00001eb000440	0
Zm00001eb000450	0
Zm00001eb000460	8
Zm00001eb000470	496
Zm00001eb000480	11248
Zm00001eb000490	30
Zm00001eb000500	169
Zm00001eb000510	6732
Zm00001eb000520	2922
Zm00001eb000530	0
Zm00001eb000540	0
Zm00001eb000550	653
Zm00001eb000560	0
Zm00001eb000570	61
Zm00001eb000580	0
Zm00001eb000590	1697
Zm00001eb000600	0
Zm00001eb000610	0
Zm00001eb000620	12445
Zm00001eb000630	0
Zm00001eb000640	267
Zm00001eb000650	48
Zm00001eb000660	0
Zm00001eb000670	1024
Zm00001eb000680	26
Zm00001eb000690	583
Zm00001eb000700	1397
Zm00001eb000710	431
Zm00001eb000720	232
Zm00001eb000730	0
Zm00001eb000740	4844
Zm00001eb000750	2581
Zm00001eb000760	539
Zm00001eb000770	4104
Zm00001eb000780	1665
Zm00001eb000790	467
Zm00001eb000800	2359
Zm00001eb000810	0
Zm00001eb000820	686
Zm00001eb000830	1
Zm00001eb000840	0
Zm00001eb000850	2211
Zm00001eb000860	1511
Zm00001eb000870	2679
Zm00001eb000880	5
Zm00001eb000890	2
Zm00001eb000900	35
Zm00001eb000910	526
Zm00001eb000920	2340
Zm00001eb000930	269
Zm00001eb000940	11
Zm00001eb000950	2000
Zm00001eb000960	138
Zm00001eb000970	124
Zm00001eb000980	1163
Zm00001eb000990	11
Zm00001eb001000	2815
Zm00001eb001010	73
Zm00001eb001020	1147
Zm00001eb001030	1
Zm00001eb001040	1356
Zm00001eb001050	484
Zm00001eb001060	59
Zm00001eb001070	1428
Zm00001eb001080	7
Zm00001eb001090	0
Zm00001eb001100	0
Zm00001eb001110	1853
Zm00001eb001120	4541
Zm00001eb001130	1949
Zm00001eb001140	1410
Zm00001eb001150	512
Zm00001eb001160	4
Zm00001eb001170	5069
Zm00001eb001180	4446
Zm00001eb001190	4
Zm00001eb001200	3358
Zm00001eb001210	6
Zm00001eb001220	8
Zm00001eb001230	0
Zm00001eb001240	1172
Zm00001eb001250	0
Zm00001eb001260	307
Zm00001eb001270	972
Zm00001eb001280	8
Zm00001eb001290	1211
Zm00001eb001300	0
Zm00001eb001310	0
Zm00001eb001320	0
Zm00001eb001330	0
Zm00001eb001340	146
Zm00001eb001350	403
Zm00001eb001360	705
Zm00001eb001370	1
Zm00001eb001380	2
Zm00001eb001390	33
Zm00001eb001400	3330
Zm00001eb001410	0
Zm00001eb001420	0
Zm00001eb001430	3341
Zm00001eb001440	149
Zm00001eb001450	0
Zm00001eb001460	226
Zm00001eb001470	354
Zm00001eb001480	0
Zm00001eb001490	1423
Zm00001eb001500	29
Zm00001eb001510	15
Zm00001eb001520	207
Zm00001eb001530	432
Zm00001eb001540	0
Zm00001eb001550	12
Zm00001eb001560	173
Zm00001eb001570	2543
Zm00001eb001580	0
Zm00001eb001590	1603
Zm00001eb001600	367
Zm00001eb001610	0
Zm00001eb001620	0
Zm00001eb001630	0
Zm00001eb001640	5135
Zm00001eb001650	3661
Zm00001eb001660	0
Zm00001eb001670	2811
Zm00001eb001680	3178
Zm00001eb001690	3
Zm00001eb001700	349
Zm00001eb001710	1246
Zm00001eb001720	43
Zm00001eb001730	0
Zm00001eb001740	20
Zm00001eb001750	32
Zm00001eb001760	1056
Zm00001eb001770	16000
Zm00001eb001780	1630
Zm00001eb001790	0
Zm00001eb001800	0
Zm00001eb001810	708
Zm00001eb001820	10
Zm00001eb001830	10
Zm00001eb001840	17345
Zm00001eb001850	31
Zm00001eb001860	1325
Zm00001eb001870	1718
Zm00001eb001880	863
Zm00001eb001890	1484
Zm00001eb001900	1081
Zm00001eb001910	1505
Zm00001eb001920	2
Zm00001eb001930	85
Zm00001eb001940	2031
Zm00001eb001950	19094
Zm00001eb001960	0
Zm00001eb001970	402
Zm00001eb001980	175
Zm00001eb001990	0
Zm00001eb002000	1309
Zm00001eb002010	45
Zm00001eb002020	434
Zm00001eb002030	0
Zm00001eb002040	1030
Zm00001eb002050	0
Zm00001eb002060	8005
Zm00001eb002070	389
Zm00001eb002080	0
Zm00001eb002090	82
Zm00001eb002100	2932
Zm00001eb002110	0
Zm00001eb002120	0
Zm00001eb002130	0
Zm00001eb002140	0
Zm00001eb002150	0
Zm00001eb002160	1029
Zm00001eb002170	215
Zm00001eb002180	491
Zm00001eb002190	1489
Zm00001eb002200	83
Zm00001eb002210	0
Zm00001eb002220	2289
Zm00001eb002230	0
Zm00001eb002240	79
Zm00001eb002250	4288
Zm00001eb002260	2490
Zm00001eb002270	231786
Zm00001eb002280	942
Zm00001eb002290	2
Zm00001eb002300	0
Zm00001eb002310	0
Zm00001eb002320	2180
Zm00001eb002330	0
Zm00001eb002340	0
Zm00001eb002350	0
Zm00001eb002360	0
Zm00001eb002370	0
Zm00001eb002380	351
Zm00001eb002390	1
Zm00001eb002400	0
Zm00001eb002410	0
Zm00001eb002420	2713
Zm00001eb002430	2057
Zm00001eb002440	11
Zm00001eb002450	877
Zm00001eb002460	568
Zm00001eb002470	265
Zm00001eb002480	37
Zm00001eb002490	3355
Zm00001eb002500	2
Zm00001eb002510	14169
Zm00001eb002520	365
Zm00001eb002530	910
Zm00001eb002540	570
Zm00001eb002550	1296
Zm00001eb002560	3947
Zm00001eb002570	675
Zm00001eb002580	1413
Zm00001eb002590	74
Zm00001eb002600	0
Zm00001eb002610	1194
Zm00001eb002620	9732
Zm00001eb002630	0
Zm00001eb002640	927
Zm00001eb002650	0
Zm00001eb002660	1368
Zm00001eb002670	0
Zm00001eb002680	20
Zm00001eb002690	3169
Zm00001eb002700	25
Zm00001eb002710	0
Zm00001eb002720	0
Zm00001eb002730	0
Zm00001eb002740	343
Zm00001eb002750	0
Zm00001eb002760	11
Zm00001eb002770	0
Zm00001eb002780	0
Zm00001eb002790	0
Zm00001eb002800	0
Zm00001eb002810	1973
Zm00001eb002820	1126
Zm00001eb002830	0
Zm00001eb002840	103
Zm00001eb002850	1627
Zm00001eb002860	0
Zm00001eb002870	507
Zm00001eb002880	0
Zm00001eb002890	0
Zm00001eb002900	0
Zm00001eb002910	27
Zm00001eb002920	92
Zm00001eb002930	1556
Zm00001eb002940	799
Zm00001eb002950	424
Zm00001eb002960	3742
Zm00001eb002970	0
Zm00001eb002980	0
Zm00001eb002990	0
Zm00001eb003000	863
Zm00001eb003010	1761
Zm00001eb003020	1207
Zm00001eb003030	4844
Zm00001eb003040	1502
