Zm00001eb000010	5893
Zm00001eb000020	271
Zm00001eb000030	1
Zm00001eb000040	0
Zm00001eb000050	0
Zm00001eb000060	1696
Zm00001eb000070	1
Zm00001eb000080	4727
Zm00001eb000090	0
Zm00001eb000100	0
Zm00001eb000110	0
Zm00001eb000120	0
Zm00001eb000130	0
Zm00001eb000140	0
Zm00001eb000150	22
Zm00001eb000160	394
Zm00001eb000170	5211
Zm00001eb000180	8
Zm00001eb000190	6773
Zm00001eb000200	4
Zm00001eb000210	3816
Zm00001eb000220	6440
Zm00001eb000230	5417
Zm00001eb000240	2142
Zm00001eb000250	11
Zm00001eb000260	0
Zm00001eb000270	2653
Zm00001eb000280	144
Zm00001eb000290	0
Zm00001eb000300	558
Zm00001eb000310	806
Zm00001eb000320	4582
Zm00001eb000330	595
Zm00001eb000340	10857
Zm00001eb000350	0
Zm00001eb000360	0
Zm00001eb000370	0
Zm00001eb000380	0
Zm00001eb000390	0
Zm00001eb000400	0
Zm00001eb000410	0
Zm00001eb000420	2320
Zm00001eb000430	0
Zm00001eb000440	0
Zm00001eb000450	0
Zm00001eb000460	4
Zm00001eb000470	210
Zm00001eb000480	53992
Zm00001eb000490	50
Zm00001eb000500	890
Zm00001eb000510	6502
Zm00001eb000520	8464
Zm00001eb000530	0
Zm00001eb000540	0
Zm00001eb000550	1789
Zm00001eb000560	0
Zm00001eb000570	151
Zm00001eb000580	0
Zm00001eb000590	6005
Zm00001eb000600	0
Zm00001eb000610	0
Zm00001eb000620	45638
Zm00001eb000630	0
Zm00001eb000640	547
Zm00001eb000650	157
Zm00001eb000660	0
Zm00001eb000670	3954
Zm00001eb000680	9
Zm00001eb000690	2458
Zm00001eb000700	5695
Zm00001eb000710	891
Zm00001eb000720	183
Zm00001eb000730	0
Zm00001eb000740	6805
Zm00001eb000750	2359
Zm00001eb000760	83
Zm00001eb000770	2837
Zm00001eb000780	4258
Zm00001eb000790	1063
Zm00001eb000800	8161
Zm00001eb000810	0
Zm00001eb000820	3103
Zm00001eb000830	0
Zm00001eb000840	1
Zm00001eb000850	1561
Zm00001eb000860	6088
Zm00001eb000870	8152
Zm00001eb000880	18
Zm00001eb000890	0
Zm00001eb000900	33
Zm00001eb000910	1108
Zm00001eb000920	7880
Zm00001eb000930	22
Zm00001eb000940	0
Zm00001eb000950	4535
Zm00001eb000960	361
Zm00001eb000970	3969
Zm00001eb000980	499
Zm00001eb000990	7
Zm00001eb001000	7447
Zm00001eb001010	345
Zm00001eb001020	1645
Zm00001eb001030	0
Zm00001eb001040	4957
Zm00001eb001050	778
Zm00001eb001060	22
Zm00001eb001070	3312
Zm00001eb001080	219
Zm00001eb001090	0
Zm00001eb001100	0
Zm00001eb001110	3961
Zm00001eb001120	10687
Zm00001eb001130	3948
Zm00001eb001140	2021
Zm00001eb001150	346
Zm00001eb001160	10
Zm00001eb001170	17350
Zm00001eb001180	5415
Zm00001eb001190	0
Zm00001eb001200	13326
Zm00001eb001210	0
Zm00001eb001220	0
Zm00001eb001230	0
Zm00001eb001240	3535
Zm00001eb001250	0
Zm00001eb001260	773
Zm00001eb001270	3432
Zm00001eb001280	69
Zm00001eb001290	3596
Zm00001eb001300	0
Zm00001eb001310	0
Zm00001eb001320	0
Zm00001eb001330	0
Zm00001eb001340	986
Zm00001eb001350	805
Zm00001eb001360	2016
Zm00001eb001370	6
Zm00001eb001380	1
Zm00001eb001390	206
Zm00001eb001400	6593
Zm00001eb001410	0
Zm00001eb001420	0
Zm00001eb001430	15447
Zm00001eb001440	337
Zm00001eb001450	0
Zm00001eb001460	342
Zm00001eb001470	1119
Zm00001eb001480	0
Zm00001eb001490	2956
Zm00001eb001500	58
Zm00001eb001510	32
Zm00001eb001520	413
Zm00001eb001530	785
Zm00001eb001540	0
Zm00001eb001550	0
Zm00001eb001560	54
Zm00001eb001570	8497
Zm00001eb001580	0
Zm00001eb001590	5842
Zm00001eb001600	785
Zm00001eb001610	0
Zm00001eb001620	0
Zm00001eb001630	0
Zm00001eb001640	4754
Zm00001eb001650	8245
Zm00001eb001660	0
Zm00001eb001670	2490
Zm00001eb001680	6422
Zm00001eb001690	11
Zm00001eb001700	740
Zm00001eb001710	2251
Zm00001eb001720	190
Zm00001eb001730	0
Zm00001eb001740	129
Zm00001eb001750	5
Zm00001eb001760	5349
Zm00001eb001770	9727
Zm00001eb001780	1273
Zm00001eb001790	0
Zm00001eb001800	0
Zm00001eb001810	3539
Zm00001eb001820	3
Zm00001eb001830	33
Zm00001eb001840	18117
Zm00001eb001850	208
Zm00001eb001860	4606
Zm00001eb001870	4370
Zm00001eb001880	4215
Zm00001eb001890	2076
Zm00001eb001900	2411
Zm00001eb001910	2966
Zm00001eb001920	0
Zm00001eb001930	84
Zm00001eb001940	18491
Zm00001eb001950	9735
Zm00001eb001960	3
Zm00001eb001970	395
Zm00001eb001980	500
Zm00001eb001990	0
Zm00001eb002000	4452
Zm00001eb002010	84
Zm00001eb002020	1166
Zm00001eb002030	37
Zm00001eb002040	3345
Zm00001eb002050	0
Zm00001eb002060	18707
Zm00001eb002070	628
Zm00001eb002080	0
Zm00001eb002090	71
Zm00001eb002100	9848
Zm00001eb002110	0
Zm00001eb002120	0
Zm00001eb002130	0
Zm00001eb002140	0
Zm00001eb002150	0
Zm00001eb002160	1697
Zm00001eb002170	1353
Zm00001eb002180	26590
Zm00001eb002190	1439
Zm00001eb002200	359
Zm00001eb002210	0
Zm00001eb002220	9731
Zm00001eb002230	0
Zm00001eb002240	263
Zm00001eb002250	14250
Zm00001eb002260	8884
Zm00001eb002270	49511
Zm00001eb002280	704
Zm00001eb002290	2
Zm00001eb002300	0
Zm00001eb002310	0
Zm00001eb002320	2773
Zm00001eb002330	0
Zm00001eb002340	0
Zm00001eb002350	0
Zm00001eb002360	0
Zm00001eb002370	0
Zm00001eb002380	956
Zm00001eb002390	1
Zm00001eb002400	0
Zm00001eb002410	5
Zm00001eb002420	4249
Zm00001eb002430	7011
Zm00001eb002440	18
Zm00001eb002450	1770
Zm00001eb002460	1793
Zm00001eb002470	161
Zm00001eb002480	59
Zm00001eb002490	7470
Zm00001eb002500	2
Zm00001eb002510	7775
Zm00001eb002520	1184
Zm00001eb002530	5073
Zm00001eb002540	1310
Zm00001eb002550	2846
Zm00001eb002560	8796
Zm00001eb002570	1689
Zm00001eb002580	1537
Zm00001eb002590	7
Zm00001eb002600	0
Zm00001eb002610	3150
Zm00001eb002620	9145
Zm00001eb002630	6
Zm00001eb002640	3443
Zm00001eb002650	0
Zm00001eb002660	3446
Zm00001eb002670	0
Zm00001eb002680	25
Zm00001eb002690	19237
Zm00001eb002700	14
Zm00001eb002710	3
Zm00001eb002720	1
Zm00001eb002730	0
Zm00001eb002740	624
Zm00001eb002750	0
Zm00001eb002760	11
Zm00001eb002770	0
Zm00001eb002780	0
Zm00001eb002790	0
Zm00001eb002800	0
