Zm00001eb000010	1393
Zm00001eb000020	201
Zm00001eb000030	4
Zm00001eb000040	0
Zm00001eb000050	5
Zm00001eb000060	876
Zm00001eb000070	0
Zm00001eb000080	1701
Zm00001eb000090	0
Zm00001eb000100	1
Zm00001eb000110	0
Zm00001eb000120	0
Zm00001eb000130	0
Zm00001eb000140	0
Zm00001eb000150	6
Zm00001eb000160	697
Zm00001eb000170	2224
Zm00001eb000180	7
Zm00001eb000190	2353
Zm00001eb000200	0
Zm00001eb000210	1938
Zm00001eb000220	1980
Zm00001eb000230	2627
Zm00001eb000240	1339
Zm00001eb000250	2
Zm00001eb000260	0
Zm00001eb000270	508
Zm00001eb000280	55
Zm00001eb000290	0
Zm00001eb000300	392
Zm00001eb000310	625
Zm00001eb000320	2421
Zm00001eb000330	560
Zm00001eb000340	3690
Zm00001eb000350	0
Zm00001eb000360	0
Zm00001eb000370	0
Zm00001eb000380	0
Zm00001eb000390	0
Zm00001eb000400	0
Zm00001eb000410	0
Zm00001eb000420	1178
Zm00001eb000430	0
Zm00001eb000440	0
Zm00001eb000450	0
Zm00001eb000460	5
Zm00001eb000470	251
Zm00001eb000480	30507
Zm00001eb000490	25
Zm00001eb000500	303
Zm00001eb000510	1929
Zm00001eb000520	3111
Zm00001eb000530	0
Zm00001eb000540	3
Zm00001eb000550	514
Zm00001eb000560	0
Zm00001eb000570	70
Zm00001eb000580	0
Zm00001eb000590	2945
Zm00001eb000600	0
Zm00001eb000610	0
Zm00001eb000620	11685
Zm00001eb000630	0
Zm00001eb000640	362
Zm00001eb000650	91
Zm00001eb000660	0
Zm00001eb000670	1347
Zm00001eb000680	8
Zm00001eb000690	1312
Zm00001eb000700	2670
Zm00001eb000710	472
Zm00001eb000720	87
Zm00001eb000730	0
Zm00001eb000740	2365
Zm00001eb000750	1325
Zm00001eb000760	117
Zm00001eb000770	3853
Zm00001eb000780	2838
Zm00001eb000790	1645
Zm00001eb000800	3098
Zm00001eb000810	0
Zm00001eb000820	1652
Zm00001eb000830	0
Zm00001eb000840	0
Zm00001eb000850	250
Zm00001eb000860	3266
Zm00001eb000870	4442
Zm00001eb000880	49
Zm00001eb000890	9
Zm00001eb000900	58
Zm00001eb000910	422
Zm00001eb000920	3073
Zm00001eb000930	321
Zm00001eb000940	1
Zm00001eb000950	3124
Zm00001eb000960	188
Zm00001eb000970	767
Zm00001eb000980	347
Zm00001eb000990	8
Zm00001eb001000	4098
Zm00001eb001010	203
Zm00001eb001020	620
Zm00001eb001030	0
Zm00001eb001040	1468
Zm00001eb001050	389
Zm00001eb001060	90
Zm00001eb001070	1320
Zm00001eb001080	43
Zm00001eb001090	0
Zm00001eb001100	0
Zm00001eb001110	1839
Zm00001eb001120	3064
Zm00001eb001130	1734
Zm00001eb001140	518
Zm00001eb001150	216
Zm00001eb001160	4
Zm00001eb001170	5581
Zm00001eb001180	1765
Zm00001eb001190	3
Zm00001eb001200	2668
Zm00001eb001210	0
Zm00001eb001220	0
Zm00001eb001230	0
Zm00001eb001240	2051
Zm00001eb001250	0
Zm00001eb001260	500
Zm00001eb001270	1420
Zm00001eb001280	221
Zm00001eb001290	1553
Zm00001eb001300	0
Zm00001eb001310	7
Zm00001eb001320	0
Zm00001eb001330	0
Zm00001eb001340	262
Zm00001eb001350	552
Zm00001eb001360	1403
Zm00001eb001370	0
Zm00001eb001380	0
Zm00001eb001390	179
Zm00001eb001400	4206
Zm00001eb001410	0
Zm00001eb001420	0
Zm00001eb001430	7021
Zm00001eb001440	119
Zm00001eb001450	0
Zm00001eb001460	279
Zm00001eb001470	500
Zm00001eb001480	0
Zm00001eb001490	817
Zm00001eb001500	23
Zm00001eb001510	85
Zm00001eb001520	89
Zm00001eb001530	581
Zm00001eb001540	0
Zm00001eb001550	28
Zm00001eb001560	124
Zm00001eb001570	3499
Zm00001eb001580	0
Zm00001eb001590	3304
Zm00001eb001600	381
Zm00001eb001610	0
Zm00001eb001620	0
Zm00001eb001630	0
Zm00001eb001640	759
Zm00001eb001650	1372
Zm00001eb001660	0
Zm00001eb001670	2749
Zm00001eb001680	3714
Zm00001eb001690	5
Zm00001eb001700	408
Zm00001eb001710	996
Zm00001eb001720	120
Zm00001eb001730	0
Zm00001eb001740	73
Zm00001eb001750	2
Zm00001eb001760	1476
Zm00001eb001770	4868
Zm00001eb001780	1245
Zm00001eb001790	0
Zm00001eb001800	0
Zm00001eb001810	1308
Zm00001eb001820	79
Zm00001eb001830	11
Zm00001eb001840	4096
Zm00001eb001850	283
Zm00001eb001860	2078
